sample_date,treatment,replicate,station,depth,cores,sample_divided,surface_area_examined_sq_cm,ridge_or_furrow,species,number_of_seeds,volume_examined_cu_cm
1999-05-13,T3,R2,S3,5-15 cm,10,t,14.18,,Potentilla sp.,1,141.8
1999-05-13,T3,R2,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T3,R2,S3,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,12,141.8
1999-05-13,T3,R2,S3,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,70.9
1999-05-13,T3,R2,S3,0-5 cm,10,t,14.18,,Potentilla sp.,2,70.9
1999-05-13,T3,R2,S4,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T3,R2,S4,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R2,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R2,S4,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T3,R2,S4,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R2,S4,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,2,141.8
1999-05-13,T3,R2,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,6,141.8
1999-05-13,T3,R2,S4,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,1,141.8
1999-05-13,T3,R2,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R2,S4,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,141.8
1999-05-13,T3,R2,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,4,70.9
1999-05-13,T3,R2,S5,0-5 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,70.9
1999-05-13,T3,R2,S5,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R2,S5,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Apocynum cannabinum L.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,11,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Populus grandidentata Michx. (*),2,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Rumex crispus L.,2,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Salix spp.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R2,S5,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,6,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Sonchus asper (L.) Hill,1,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T3,R3,S1,0-5 cm,10,t,14.18,,Veronica sp.,1,70.9
1999-05-13,T3,R3,S1,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,4,141.8
1999-05-13,T3,R3,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T3,R3,S2,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R3,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R3,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,2,70.9
1999-05-13,T3,R3,S2,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,4,70.9
1999-05-13,T3,R3,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R3,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T3,R3,S2,5-15 cm,10,t,14.18,,Unknown monocot (*),2,141.8
1999-05-13,T3,R3,S3,0-5 cm,10,t,14.18,,Amaranthus retroflexus L.,1,70.9
1999-05-13,T3,R3,S3,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R3,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R3,S3,0-5 cm,10,t,14.18,,Veronica peregrina L.,2,70.9
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Lamium amplexicaule L.,1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Salix spp.,1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R3,S3,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R3,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R3,S4,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T3,R3,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,3,141.8
1999-05-13,T3,R3,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T3,R3,S4,5-15 cm,10,t,14.18,,Hypericum perforatum L.,1,141.8
1999-05-13,T3,R3,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R3,S4,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R3,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,7,70.9
1999-05-13,T3,R3,S5,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,5,70.9
1999-05-13,T3,R3,S5,0-5 cm,10,t,14.18,,Unknown dicot (*),2,70.9
1999-05-13,T3,R4,S1,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R4,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R4,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,3,141.8
1999-05-13,T3,R4,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,2,141.8
1999-05-13,T3,R4,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R4,S2,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T3,R4,S2,0-5 cm,10,t,14.18,,Setaria viridis (L.) Beauv.,1,70.9
1999-05-13,T3,R4,S2,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,3,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Unknown dicot (*),2,141.8
1999-05-13,T3,R4,S2,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R4,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,7,70.9
1999-05-13,T3,R4,S3,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R4,S3,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,2,141.8
1999-05-13,T3,R4,S3,5-15 cm,10,t,14.18,,Ambrosia artemisiifolia L.,1,141.8
1999-05-13,T3,R4,S3,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R4,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,8,141.8
1999-05-13,T3,R4,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R4,S4,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R4,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,4,70.9
1999-05-13,T3,R4,S4,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T3,R4,S4,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,1,141.8
1999-05-13,T3,R4,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,8,141.8
1999-05-13,T3,R4,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R4,S5,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R4,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,141.8
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Ambrosia artemisiifolia L.,2,141.8
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,8,141.8
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T3,R4,S5,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,7,141.8
1999-05-13,T3,R5,S1,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T3,R5,S1,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R5,S1,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,5,70.9
1999-05-13,T3,R5,S1,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T3,R5,S1,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,70.9
1999-05-13,T3,R5,S1,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,141.8
1999-05-13,T3,R5,S1,5-15 cm,10,t,14.18,,Anthemis cotula L.,1,141.8
1999-05-13,T3,R5,S1,5-15 cm,10,t,14.18,,Capsella bursa-pastoris (L.) Medicus,2,141.8
1999-05-13,T3,R5,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,7,141.8
1999-05-13,T3,R5,S1,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T3,R5,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R5,S2,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T3,R5,S2,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Ambrosia artemisiifolia L.,1,141.8
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,5,141.8
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Cerastium vulgatum L.,1,141.8
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,3,141.8
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Solanum ptycanthum Dun.,1,141.8
1999-05-13,T3,R5,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,141.8
1999-05-13,T3,R5,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R5,S3,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T3,R5,S3,5-15 cm,10,t,14.18,,Ambrosia artemisiifolia L.,1,141.8
1999-05-13,T3,R5,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,5,141.8
1999-05-13,T3,R5,S3,5-15 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,2,141.8
1999-05-13,T3,R5,S3,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,2,141.8
1999-05-13,T3,R5,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,3,70.9
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,2,70.9
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Triticum aestivum L. (*),1,70.9
1999-05-13,T3,R5,S4,0-5 cm,10,t,14.18,,Veronica peregrina L.,2,70.9
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,2,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,25,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,2,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,3,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,4,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Solidago canadensis L.,1,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Unknown dicot (*),4,141.8
1999-05-13,T3,R5,S4,5-15 cm,10,t,14.18,,Veronica peregrina L.,3,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Echinochloa crus-galli (L.) Beauv.,1,70.9
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R5,S5,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,2,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Achillea millefolium L.,1,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Anthemis cotula L.,1,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Apocynum cannabinum L.,1,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,5,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,3,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,2,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T3,R5,S5,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R6,S1,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,70.9
1999-05-13,T3,R6,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R6,S1,0-5 cm,10,t,14.18,,Lamium amplexicaule L.,1,70.9
1999-05-13,T3,R6,S1,0-5 cm,10,t,14.18,,Veronica peregrina L.,5,70.9
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,7,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,4,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Lamium amplexicaule L.,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Mollugo verticillata L.,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Persicaria maculosa  Gray,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Rumex obtusifolius L.,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Setaria pumila (Poir.) Roem. & Schult,1,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,3,141.8
1999-05-13,T3,R6,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Rumex obtusifolius L.,3,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Oxalis stricta L.,1,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Mollugo verticillata L.,1,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,141.8
1999-05-13,T3,R6,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R6,S2,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R6,S2,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R6,S2,0-5 cm,10,t,14.18,,Lamium amplexicaule L.,1,70.9
1999-05-13,T3,R6,S3,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Rumex obtusifolius L.,4,141.8
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,6,141.8
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,10,141.8
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,2,141.8
1999-05-13,T3,R6,S3,0-5 cm,10,t,14.18,,Veronica peregrina L.,3,70.9
1999-05-13,T3,R6,S3,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R6,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Veronica peregrina L.,2,141.8
1999-05-13,T3,R6,S3,5-15 cm,10,t,14.18,,Oxalis stricta L.,1,141.8
1999-05-13,T3,R6,S4,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,19,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Anthemis cotula L.,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Ambrosia artemisiifolia L.,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Echinochloa crus-galli (L.) Beauv.,1,70.9
1999-05-13,T3,R6,S4,5-15 cm,10,t,14.18,,Portulaca oleracea L.,1,141.8
1999-05-13,T3,R6,S4,5-15 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,141.8
1999-05-13,T3,R6,S4,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,14,141.8
1999-05-13,T3,R6,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,4,141.8
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Rumex obtusifolius L.,1,70.9
1999-05-13,T3,R6,S4,0-5 cm,10,t,14.18,,Portulaca oleracea L.,2,70.9
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,4,70.9
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Veronica peregrina L.,4,141.8
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Unknown dicot (*),2,141.8
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,141.8
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Mollugo verticillata L.,2,141.8
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T3,R6,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,10,141.8
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Veronica peregrina L.,3,70.9
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Unknown dicot (*),2,70.9
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Oxalis stricta L.,1,70.9
1999-05-13,T3,R6,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Unknown dicot (*),2,141.8
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,1,141.8
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,5,141.8
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,1,141.8
1999-05-13,T4,R1,S1,0-5 cm,10,t,14.18,,Veronica peregrina L.,3,70.9
1999-05-13,T4,R1,S1,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T4,R1,S1,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T4,R1,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T4,R1,S1,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,3,141.8
1999-05-13,T4,R1,S2,5-15 cm,10,t,14.18,,Veronica sp.,1,141.8
1999-05-13,T4,R1,S2,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T4,R1,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,5,70.9
1999-05-13,T4,R1,S2,0-5 cm,10,t,14.18,,Oxalis stricta L.,1,70.9
1999-05-13,T4,R1,S2,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T4,R1,S2,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T4,R1,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,141.8
1999-05-13,T4,R1,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,6,141.8
1999-05-13,T4,R1,S2,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T4,R1,S2,5-15 cm,10,t,14.18,,Veronica peregrina L.,6,141.8
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Amaranthus retroflexus L.,1,70.9
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Salix spp.,1,70.9
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T4,R1,S3,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T4,R1,S3,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,1,141.8
1999-05-13,T4,R1,S3,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T4,R1,S3,5-15 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,141.8
1999-05-13,T4,R1,S3,5-15 cm,10,t,14.18,,Veronica peregrina L.,10,141.8
1999-05-13,T4,R1,S4,5-15 cm,10,t,14.18,,Veronica peregrina L.,4,141.8
1999-05-13,T4,R1,S4,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T4,R1,S4,0-5 cm,10,t,14.18,,Amaranthus retroflexus L.,2,70.9
1999-05-13,T4,R1,S4,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,70.9
1999-05-13,T4,R1,S4,0-5 cm,10,t,14.18,,Capsella bursa-pastoris (L.) Medicus,1,70.9
1999-05-13,T4,R1,S4,0-5 cm,10,t,14.18,,Unknown dicot (*),3,70.9
1999-05-13,T4,R1,S4,0-5 cm,10,t,14.18,,Veronica peregrina L.,2,70.9
1999-05-13,T4,R1,S4,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,1,141.8
1999-05-13,T4,R1,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,5,141.8
