Site_ID,Region,Site_name,Latitude,Longitude,Species,Date,Season,Count,Counted_object,Accuracy,Notes,Source
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,1/xx/2000,1999,698,N,1,Accuracy has been estimated; not specified in original source.,"Pfeiffer, S., and H.-U. Peter. 2004. Ecological studies toward the management of an Antarctic tourist landing site (Penguin Island, South Shetland Islands). Polar Record 40: 345-353"
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/xx/2000,2000,456,N,1,Accuracy has been estimated; not specified in original source.,"Pfeiffer, S., and H.-U. Peter. 2004. Ecological studies toward the management of an Antarctic tourist landing site (Penguin Island, South Shetland Islands). Polar Record 40: 345-353"
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,2/19/2001,2000,425,C,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,1/18/2008,2007,75,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/6/2010,2010,413,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/2/2012,2012,288,N,1,,ASI
PRES,SH,President Head,-62.7333,-61.2167,SOGP,11/21/2005,2005,40,N,4,,ASI
PRES,SH,President Head,-62.7333,-61.2167,SOGP,11/28/2007,2007,18,N,3,,ASI
TURR,SH,Turret Point,-62.089,-57.9519,SOGP,12/6/2010,2010,200,N,1,,ASI
TURR,SH,Turret Point,-62.089,-57.9519,SOGP,12/2/2012,2012,165,N,1,,ASI
BROW,NE,Brown Bluff,-63.5325,-56.9256,KEGU,1/11/2005,2004,10,C,1,,ASI
CECI,SH,Cecilia Island,-62.4167,-59.7167,KEGU,1/11/2006,2005,10,N,3,,ASI
DAMO,CW,Dorian Bay / Damoy Point,-64.8149,-63.4968,KEGU,1/27/2009,2008,2,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,KEGU,2/11/2008,2007,2,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,KEGU,12/3/1996,1996,18,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,KEGU,11/22/2006,2006,27,N,2,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,KEGU,12/15/2009,2009,10,N,1,,ASI
NEKO,CW,Neko Harbor,-64.8383,-62.5327,KEGU,12/11/2002,2002,2,N,1,,ASI
NEKO,CW,Neko Harbor,-64.8383,-62.5327,KEGU,1/11/2003,2002,6,C,1,,ASI
NEKO,CW,Neko Harbor,-64.8383,-62.5327,KEGU,12/13/2009,2009,3,N,1,,ASI
NEKO,CW,Neko Harbor,-64.8383,-62.5327,KEGU,1/3/2010,2009,1,N,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/23/1995,1994,5,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,2/2/1996,1995,5,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,11/25/1997,1997,5,N,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,12/12/2000,2000,5,N,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/6/2002,2001,2,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/11/2004,2003,3,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/13/2005,2004,4,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/19/2008,2007,3,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,11/17/2008,2008,4,N,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,12/11/2008,2008,2,N,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,1/17/2009,2008,4,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,2/17/2010,2009,8,C,1,,ASI
WHAL,SH,"Whalers Bay, Deception Island",-62.9832,-60.5617,KEGU,12/11/2010,2010,4,N,2,,ASI
FORT,SH,Fort Point,-62.5431,-59.5752,MCPE,12/13/1999,1999,1,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/12/1995,1995,6,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/27/1996,1995,4,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/3/1996,1996,6,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/30/1997,1996,0,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/3/1997,1997,6,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/7/1998,1998,1,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/18/1999,1999,5,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/14/2000,1999,7,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/14/2000,1999,3,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/15/2000,2000,1,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/30/2000,2000,4,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/23/2004,2004,4,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,12/9/1994,1994,1,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/23/1995,1994,3,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,11/30/1995,1995,3,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/10/2011,2010,2,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/30/2011,2010,1,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,MCPE,1/14/2013,2012,2,N,1,,ASI
HPSW,SH,Hall Peninsula,-62.7704,-61.2545,MCPE,12/15/2011,2011,9,N,1,,ASI
LOOK,EI,Cape Lookout,-61.2802,-55.2047,MCPE,12/1/2012,2012,315,N,1,Includes the macaroni colony to the east of the point.,ASI
AITC,SH,Barrientos Island,-62.3811,-59.7764,BESH,12/10/2009,2009,2,N,1,,ASI
AITC,SH,Barrientos Island,-62.3811,-59.7764,BESH,12/21/2010,2010,1,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/13/1994,1993,90,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/24/1994,1993,103,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/15/1994,1994,101,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,11/19/1995,1995,80,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,11/25/1996,1996,65,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/4/1997,1997,55,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/13/2000,1999,92,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/14/2000,2000,48,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/13/2001,2001,45,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/27/2002,2001,70,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/3/2003,2002,68,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,2/6/2003,2002,125,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/22/2003,2003,78,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,2/5/2004,2003,76,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/14/2004,2004,78,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/14/2005,2004,104,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/16/2006,2005,98,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,11/22/2006,2006,75,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/5/2007,2007,61,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/8/2008,2008,74,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/29/2009,2008,118,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/6/2010,2009,66,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,2/5/2010,2009,73,C,3,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/15/2010,2010,70,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,2/1/2011,2010,61,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/22/2012,2011,70,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,2/1/2012,2011,128,C,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,12/12/2012,2012,76,N,1,,ASI
ALMI,CW,(Almirante) Brown Station,-64.8833,-62.8667,BESH,1/11/2013,2012,76,N,1,,ASI
ANDI,SW,Andresen Island Site 2,-66.6492,-66.8789,BESH,12/7/2007,2007,5,N,1,,ASI
ANDI,SW,Andresen Island Site 2,-66.6492,-66.8789,BESH,12/24/2009,2009,15,N,1,,ASI
ANDI,SW,Andresen Island Site 2,-66.6492,-66.8789,BESH,1/16/2013,2012,24,N,1,,ASI
ANDR,SW,Andresen Island Site 1,-66.8852,-66.6802,BESH,12/7/2007,2007,1,N,1,,ASI
ANDR,SW,Andresen Island Site 1,-66.8852,-66.6802,BESH,1/16/2013,2012,6,N,1,,ASI
ASTU,CW,Cape Astrup,-64.71,-63.21,BESH,12/16/2010,2010,19,N,1,,ASI
BAYP,CW,Bay Point,-64.77,-63.33,BESH,12/16/2010,2010,11,N,1,,ASI
BENE,CW,Beneden Head,-64.7671,-62.701,BESH,12/26/2007,2007,23,N,1,,ASI
BENE,CW,Beneden Head,-64.7671,-62.701,BESH,12/11/2011,2011,20,N,1,,ASI
BENE,CW,Beneden Head,-64.7671,-62.701,BESH,1/31/2012,2011,25,C,1,,ASI
BERT,CW,Berthelot Islands,-65.3321,-64.1165,BESH,12/25/2006,2006,96,N,1,,ASI
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,BESH,2/15/2010,2009,56,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/24/2001,2001,19,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,1/4/2006,2005,33,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/14/2006,2006,31,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,2/15/2007,2006,30,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/30/2007,2007,35,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/10/2008,2008,27,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,1/2/2009,2008,50,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,11/11/2009,2009,32,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,2/6/2010,2009,19,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/4/2010,2010,22,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,2/2/2011,2010,25,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,BESH,12/11/2012,2012,22,N,1,,ASI
CHPT,CW,Charles Point,-64.2386,-61.0004,BESH,12/10/2010,2010,32,N,1,,ASI
COBA,CW,Cobalescue Island,-64.1795,-61.6499,BESH,12/13/2011,2011,3,N,1,,ASI
COCK,NE,Cockburn Island,-64.2005,-56.8412,BESH,11/19/2006,2006,800,N,5,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/19/1996,1995,61,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/23/2001,2000,33,C,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,2/7/2002,2001,15,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/2/2003,2002,28,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,2/14/2003,2002,40,C,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/1/2004,2003,28,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,12/13/2004,2004,21,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/14/2005,2004,30,C,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,11/22/2005,2005,29,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,11/22/2006,2006,29,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,12/26/2007,2007,21,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/30/2008,2007,24,C,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,12/8/2008,2008,24,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,12/23/2009,2009,17,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,2/5/2010,2009,25,C,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,1/5/2013,2012,30,N,1,,ASI
CUVE,CW,Cuverville Island,-64.6875,-62.6219,BESH,2/2/2013,2012,49,C,1,,ASI
DELA,CW,Delaite Island,-64.5643,-62.1881,BESH,12/11/2010,2010,115,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,1/13/2003,2002,3,C,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,1/3/2004,2003,3,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,12/29/2007,2007,4,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,12/24/2009,2009,4,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,1/14/2011,2010,4,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,BESH,2/3/2011,2010,4,N,1,,ASI
DOBE,CW,Dorian Beacon,-64.8149,-63.4968,BESH,11/30/2008,2008,1,N,1,,ASI
ENTE,CW,Enterprise Island,-64.5385,-61.9997,BESH,1/30/2008,2007,5,N,1,,ASI
ENTR,SH,Entrance Point,-62.9981,-60.5533,BESH,12/21/2012,2012,6,N,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,BESH,1/25/1995,1994,78,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,BESH,1/13/2003,2002,31,N,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,BESH,12/18/2007,2007,55,N,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,BESH,2/11/2008,2007,137,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,BESH,2/5/2009,2008,65,C,1,,ASI
GAST,CW,Gaston Island,-64.4848,-61.827,BESH,12/12/2010,2010,71,N,1,,ASI
GAST,CW,Gaston Island,-64.4848,-61.827,BESH,12/4/2012,2012,43,N,1,,ASI
HALF,SH,Half Moon Island,-62.5901,-59.9203,BESH,12/14/2007,2007,11,N,1,,ASI
HALF,SH,Half Moon Island,-62.5901,-59.9203,BESH,12/18/2008,2008,12,N,1,,ASI
HALF,SH,Half Moon Island,-62.5901,-59.9203,BESH,11/11/2011,2011,14,N,1,,ASI
HALF,SH,Half Moon Island,-62.5901,-59.9203,BESH,12/25/2011,2011,14,N,1,,ASI
HALF,SH,Half Moon Island,-62.5901,-59.9203,BESH,1/3/2013,2012,12,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/9/1994,1994,10,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,11/18/1995,1995,8,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/3/1996,1996,5,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/3/1997,1997,7,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/7/1998,1998,5,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,1/25/2000,1999,9,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/15/2000,2000,3,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/30/2000,2000,3,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,12/23/2004,2004,4,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,1/10/2011,2010,2,N,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,1/30/2011,2010,4,C,1,,ASI
HANN,SH,Hannah Point,-62.6545,-60.6134,BESH,2/3/2012,2011,7,C,1,,ASI
HUNT,CW,Hunt Island,-64.333,-62.117,BESH,11/24/2010,2010,20,N,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,11/25/1996,1996,21,N,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,12/26/2000,2000,13,N,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,12/23/2001,2001,10,N,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,1/3/2002,2001,13,C,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,1/11/2003,2002,12,N,1,,ASI
HYDR,CW,Hydrurga Rocks,-64.1454,-61.6259,BESH,2/13/2008,2007,30,C,1,,ASI
JACP,CW,Jacques Peak,-64.5152,-61.8342,BESH,12/12/2010,2010,36,N,1,,ASI
JACP,CW,Jacques Peak,-64.5152,-61.8342,BESH,12/4/2012,2012,50,N,1,,ASI
JENN,SW,Jenny Island,-67.733,-68.383,BESH,1/7/2008,2007,1,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/8/1994,1994,35,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/26/1995,1994,63,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/14/1996,1995,25,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/24/1996,1995,51,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/24/1997,1997,20,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/5/1997,1997,20,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,2/3/1998,1997,33,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/28/1998,1998,22,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/17/1999,1999,25,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/13/2000,1999,45,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/13/2000,2000,26,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/23/2001,2000,47,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/5/2002,2001,24,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/28/2002,2001,26,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/9/2002,2002,32,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/25/2003,2002,62,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/24/2003,2003,33,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,2/16/2004,2003,46,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/20/2004,2004,29,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/13/2004,2004,29,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/16/2005,2004,43,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/26/2005,2005,20,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/27/2006,2005,46,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/22/2006,2006,21,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/28/2007,2006,44,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/25/2007,2007,30,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/22/2008,2007,37,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,2/2/2008,2007,37,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/10/2008,2008,33,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/25/2009,2008,41,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/14/2009,2009,31,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,2/6/2010,2009,35,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/25/2010,2010,28,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,2/4/2011,2010,18,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,11/16/2011,2011,28,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/21/2012,2011,47,C,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,1/5/2013,2012,20,N,1,,ASI
JOUG,CW,Jougla Point,-64.827,-63.4932,BESH,12/22/2012,2012,20,N,1,,ASI
LECO,CW,Lecointe Island,-64.2657,-62.0502,BESH,12/23/2001,2001,7,N,1,,ASI
LECO,CW,Lecointe Island,-64.2657,-62.0502,BESH,12/12/2002,2002,4,N,1,,ASI
LECO,CW,Lecointe Island,-64.2657,-62.0502,BESH,12/21/2003,2003,8,N,1,,ASI
MIDA,CW,Midas Island,-64.1677,-61.101,BESH,12/10/2010,2010,16,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/16/1994,1994,15,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,1/24/1995,1994,20,C,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,11/27/1995,1995,9,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,1/25/1996,1995,16,C,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/4/1996,1996,5,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/4/1997,1997,3,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,11/27/1998,1998,1,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/6/1998,1998,1,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,1/23/2000,1999,0,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,1/23/2001,2000,0,C,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,2/15/2002,2001,0,C,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,11/22/2005,2005,0,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,11/22/2006,2006,0,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/15/2007,2007,0,N,1,,ASI
ORNE,CW,Orne Islands,-64.659,-62.6631,BESH,12/16/2008,2008,0,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,11/30/1995,1995,434,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/1/1996,1996,361,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/25/2000,2000,291,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,1/9/2001,2000,279,C,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/21/2001,2001,321,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,1/10/2003,2002,273,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,2/1/2003,2002,284,C,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/24/2004,2004,534,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,11/20/2005,2005,413,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,1/28/2008,2007,247,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/22/2009,2009,317,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,1/24/2010,2009,2,C,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,12/23/2010,2010,182,N,1,,ASI
PAUL,NE,Paulet Island,-63.5801,-55.7881,BESH,1/20/2012,2011,548,N,1,,ASI
PELT,CW,Peltier Channel,-64.87,-63.53,BESH,1/15/2009,2008,10,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/11/1994,1994,35,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,1/26/1995,1994,67,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/16/1995,1995,38,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,2/4/1996,1995,52,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/5/1996,1996,29,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,1/9/1997,1996,29,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/5/1997,1997,30,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,1/22/1999,1998,57,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,1/24/2000,1999,46,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/13/2000,2000,23,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,1/14/2001,2000,21,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,BESH,12/10/2002,2002,28,N,1,,ASI
